Results
Filename Time(ms) BER% FER%
../gentests/Marked1KTest/b5_10_0001_340.mtx 370.83 0.133105 1.8 
../gentests/Marked1KTest/b5_10_0001_341.mtx 351.845 0.122579 1.69 
../gentests/Marked1KTest/b5_10_0001_342.mtx 331.513 0.107632 1.45 
../gentests/Marked1KTest/b5_10_0001_343.mtx 333.419 0.110947 1.43 
../gentests/Marked1KTest/b5_10_0001_344.mtx 332.408 0.112316 1.46 
../gentests/Marked1KTest/b5_10_0001_345.mtx 336.918 0.100737 1.31 
../gentests/Marked1KTest/b5_10_0001_346.mtx 337.439 0.121526 1.55 
../gentests/Marked1KTest/b5_10_0001_347.mtx 364.36 0.143526 1.93 
../gentests/Marked1KTest/b5_10_0001_348.mtx 366.839 0.160158 2.27 
../gentests/Marked1KTest/b5_10_0001_349.mtx 310.342 0.0843158 1.11 
../gentests/Marked1KTest/b5_10_0001_350.mtx 388.259 0.196737 2.82 
../gentests/Marked1KTest/b5_10_0001_351.mtx 333.709 0.0978947 1.27 
../gentests/Marked1KTest/b5_10_0001_352.mtx 314.467 0.0861053 1.12 
../gentests/Marked1KTest/b5_10_0001_353.mtx 360.535 0.148158 2.1 
../gentests/Marked1KTest/b5_10_0001_354.mtx 361.661 0.123737 1.9 
../gentests/Marked1KTest/b5_10_0001_355.mtx 323.878 0.0912632 1.23 
../gentests/Marked1KTest/b5_10_0001_356.mtx 338.561 0.117632 1.56 
../gentests/Marked1KTest/b5_10_0001_357.mtx 389.259 0.202789 3.24 
../gentests/Marked1KTest/b5_10_0001_358.mtx 352.828 0.132526 1.73 
../gentests/Marked1KTest/b5_10_0001_359.mtx 337.418 0.103421 1.33 
../gentests/Marked1KTest/b5_10_0001_360.mtx 347.366 0.112368 1.52 
../gentests/Marked1KTest/b5_10_0001_361.mtx 356.055 0.115211 1.61 
../gentests/Marked1KTest/b5_10_0001_362.mtx 359.706 0.134632 1.93 
../gentests/Marked1KTest/b5_10_0001_363.mtx 330.975 0.11 1.39 
../gentests/Marked1KTest/b5_10_0001_364.mtx 357.204 0.121105 1.63 
../gentests/Marked1KTest/b5_10_0001_365.mtx 340.137 0.107 1.49 
../gentests/Marked1KTest/b5_10_0001_366.mtx 406.736 0.177684 5.5 
../gentests/Marked1KTest/b5_10_0001_367.mtx 409.045 0.288737 4.39 
../gentests/Marked1KTest/b5_10_0001_368.mtx 358.233 0.140842 1.85 
../gentests/Marked1KTest/b5_10_0001_369.mtx 346.875 0.122842 1.64 
../gentests/Marked1KTest/b5_10_0001_370.mtx 348.128 0.125368 1.68 
../gentests/Marked1KTest/b5_10_0001_371.mtx 341.642 0.127158 1.7 
../gentests/Marked1KTest/b5_10_0001_372.mtx 329.418 0.101 1.33 
../gentests/Marked1KTest/b5_10_0001_373.mtx 346.511 0.119789 1.64 
../gentests/Marked1KTest/b5_10_0001_374.mtx 325.344 0.0942632 1.17 
../gentests/Marked1KTest/b5_10_0001_375.mtx 385.556 0.189684 3.04 
../gentests/Marked1KTest/b5_10_0001_376.mtx 341.215 0.104105 1.43 
../gentests/Marked1KTest/b5_10_0001_377.mtx 323.91 0.0957368 1.26 
../gentests/Marked1KTest/b5_10_0001_378.mtx 354.854 0.119474 1.73 
../gentests/Marked1KTest/b5_10_0001_379.mtx 357.895 0.137158 1.86 
../gentests/Marked1KTest/b5_10_0001_380.mtx 332.943 0.0980526 1.33 
../gentests/Marked1KTest/b5_10_0001_381.mtx 344.762 0.112053 1.57 
../gentests/Marked1KTest/b5_10_0001_382.mtx 337.652 0.105474 1.38 
../gentests/Marked1KTest/b5_10_0001_383.mtx 326.384 0.0993158 1.29 
../gentests/Marked1KTest/b5_10_0001_384.mtx 383.484 0.172263 2.65 
../gentests/Marked1KTest/b5_10_0001_385.mtx 345.657 0.113947 1.62 
../gentests/Marked1KTest/b5_10_0001_386.mtx 318.373 0.0907368 1.17 
../gentests/Marked1KTest/b5_10_0001_387.mtx 345.286 0.117421 1.53 
../gentests/Marked1KTest/b5_10_0001_388.mtx 440.97 0.285632 5.71 
../gentests/Marked1KTest/b5_10_0001_389.mtx 404.409 0.220474 3.38 
../gentests/Marked1KTest/b5_10_0001_390.mtx 373.534 0.170474 2.51 
../gentests/Marked1KTest/b5_10_0001_391.mtx 473.417 0.445211 8.6 
../gentests/Marked1KTest/b5_10_0001_392.mtx 334.61 0.0888947 1.17 
../gentests/Marked1KTest/b5_10_0001_393.mtx 322.134 0.0981579 1.27 
../gentests/Marked1KTest/b5_10_0001_394.mtx 381.098 0.171474 2.63 
../gentests/Marked1KTest/b5_10_0001_395.mtx 394.006 0.198684 3.02 
../gentests/Marked1KTest/b5_10_0001_396.mtx 350.36 0.114053 1.67 
../gentests/Marked1KTest/b5_10_0001_397.mtx 396.822 0.220526 3.41 
../gentests/Marked1KTest/b5_10_0001_398.mtx 380.574 0.170895 2.52 
../gentests/Marked1KTest/b5_10_0001_399.mtx 383.992 0.194053 2.8 
../gentests/Marked1KTest/b5_10_0001_400.mtx 378.12 0.164211 2.41 
../gentests/Marked1KTest/b5_10_0001_401.mtx 322.179 0.0966316 1.13 
../gentests/Marked1KTest/b5_10_0001_402.mtx 336.832 0.107421 1.38 
../gentests/Marked1KTest/b5_10_0001_403.mtx 338.397 0.123158 1.55 
../gentests/Marked1KTest/b5_10_0001_404.mtx 409.632 0.244368 3.86 
../gentests/Marked1KTest/b5_10_0001_405.mtx 347.361 0.115526 1.5 
../gentests/Marked1KTest/b5_10_0001_406.mtx 385.764 0.172579 2.75 
../gentests/Marked1KTest/b5_10_0001_407.mtx 324.414 0.102 1.26 
../gentests/Marked1KTest/b5_10_0001_408.mtx 351.439 0.123947 1.64 
../gentests/Marked1KTest/b5_10_0001_409.mtx 351.964 0.121737 1.76 
../gentests/Marked1KTest/b5_10_0001_410.mtx 380.255 0.168947 2.39 
../gentests/Marked1KTest/b5_10_0001_411.mtx 322.264 0.103632 1.21 
../gentests/Marked1KTest/b5_10_0001_412.mtx 362.737 0.133053 1.85 
../gentests/Marked1KTest/b5_10_0001_413.mtx 405.521 0.233684 3.45 
../gentests/Marked1KTest/b5_10_0001_414.mtx 402.683 0.201842 3.49 
../gentests/Marked1KTest/b5_10_0001_415.mtx 338.357 0.111263 1.4 
../gentests/Marked1KTest/b5_10_0001_416.mtx 373.331 0.163579 2.43 
../gentests/Marked1KTest/b5_10_0001_417.mtx 395.179 0.197105 3.52 
../gentests/Marked1KTest/b5_10_0001_418.mtx 326.604 0.0968947 1.18 
../gentests/Marked1KTest/b5_10_0001_419.mtx 410.726 0.262 4.01 
../gentests/Marked1KTest/b5_10_0001_420.mtx 337.813 0.115158 1.44 
../gentests/Marked1KTest/b5_10_0001_421.mtx 407.693 0.225211 3.59 
../gentests/Marked1KTest/b5_10_0001_422.mtx 363.207 0.141316 1.91 
../gentests/Marked1KTest/b5_10_0001_423.mtx 326.92 0.100421 1.37 
../gentests/Marked1KTest/b5_10_0001_424.mtx 308.039 0.0888421 1.1 
../gentests/Marked1KTest/b5_10_0001_425.mtx 339.14 0.107526 1.46 
../gentests/Marked1KTest/b5_10_0001_426.mtx 336.394 0.110263 1.41 
../gentests/Marked1KTest/b5_10_0001_427.mtx 353.561 0.138105 1.86 
../gentests/Marked1KTest/b5_10_0001_428.mtx 371.005 0.141421 2.3 
../gentests/Marked1KTest/b5_10_0001_429.mtx 345.329 0.114947 1.5 
../gentests/Marked1KTest/b5_10_0001_430.mtx 369.885 0.155684 2.36 
../gentests/Marked1KTest/b5_10_0001_431.mtx 358.134 0.132 1.85 
../gentests/Marked1KTest/b5_10_0001_432.mtx 372.39 0.170211 2.31 
../gentests/Marked1KTest/b5_10_0001_433.mtx 369.401 0.163263 2.24 
../gentests/Marked1KTest/b5_10_0001_434.mtx 318.921 0.0976316 1.32 
../gentests/Marked1KTest/b5_10_0001_435.mtx 344.64 0.115895 1.6 
../gentests/Marked1KTest/b5_10_0001_436.mtx 328.639 0.0903684 1.19 
../gentests/Marked1KTest/b5_10_0001_437.mtx 351.199 0.133632 1.64 
../gentests/Marked1KTest/b5_10_0001_438.mtx 365.686 0.136263 1.82 
../gentests/Marked1KTest/b5_10_0001_439.mtx 345.685 0.113737 1.58 
../gentests/Marked1KTest/b5_10_0001_440.mtx 375.941 0.152105 2.32 
../gentests/Marked1KTest/b5_10_0001_441.mtx 394.779 0.219947 3.31 
../gentests/Marked1KTest/b5_10_0001_442.mtx 341.353 0.123053 1.7 
../gentests/Marked1KTest/b5_10_0001_443.mtx 358.555 0.147632 2.12 
../gentests/Marked1KTest/b5_10_0001_444.mtx 352.274 0.125789 1.61 
../gentests/Marked1KTest/b5_10_0001_445.mtx 344.556 0.111632 1.52 
../gentests/Marked1KTest/b5_10_0001_446.mtx 356.157 0.137421 1.69 
../gentests/Marked1KTest/b5_10_0001_447.mtx 435.342 0.325895 5.9 
../gentests/Marked1KTest/b5_10_0001_448.mtx 339.961 0.122368 1.65 
../gentests/Marked1KTest/b5_10_0001_449.mtx 336.391 0.118 1.61 
../gentests/Marked1KTest/b5_10_0001_450.mtx 329.841 0.107105 1.44 
../gentests/Marked1KTest/b5_10_0001_451.mtx 356.94 0.104421 1.54 
../gentests/Marked1KTest/b5_10_0001_452.mtx 365.711 0.15 2.11 
../gentests/Marked1KTest/b5_10_0001_453.mtx 339.133 0.103053 1.48 
../gentests/Marked1KTest/b5_10_0001_454.mtx 352.07 0.115421 1.55 
../gentests/Marked1KTest/b5_10_0001_455.mtx 364.019 0.122632 1.9 
../gentests/Marked1KTest/b5_10_0001_456.mtx 360.014 0.136158 1.83 
../gentests/Marked1KTest/b5_10_0001_457.mtx 337.246 0.117526 1.49 
../gentests/Marked1KTest/b5_10_0001_458.mtx 381.875 0.164105 2.47 
../gentests/Marked1KTest/b5_10_0001_459.mtx 364.556 0.157842 2.25 
../gentests/Marked1KTest/b5_10_0001_460.mtx 392.691 0.189421 2.91 
../gentests/Marked1KTest/b5_10_0001_461.mtx 357.481 0.121053 1.63 
../gentests/Marked1KTest/b5_10_0001_462.mtx 340.457 0.121789 1.66 
../gentests/Marked1KTest/b5_10_0001_463.mtx 392.454 0.202526 3.03 
../gentests/Marked1KTest/b5_10_0001_464.mtx 345.069 0.135053 1.63 
../gentests/Marked1KTest/b5_10_0001_465.mtx 355.308 0.125947 1.77 
../gentests/Marked1KTest/b5_10_0001_466.mtx 388.593 0.174211 2.62 
../gentests/Marked1KTest/b5_10_0001_467.mtx 342.725 0.109737 1.47 
../gentests/Marked1KTest/b5_10_0001_468.mtx 388.758 0.186895 2.65 
../gentests/Marked1KTest/b5_10_0001_469.mtx 348.603 0.133421 1.72 
../gentests/Marked1KTest/b5_10_0001_470.mtx 359.81 0.137053 1.78 
../gentests/Marked1KTest/b5_10_0001_471.mtx 333.084 0.100947 1.27 
../gentests/Marked1KTest/b5_10_0001_472.mtx 341.852 0.135895 1.59 
../gentests/Marked1KTest/b5_10_0001_473.mtx 366.004 0.135 2.03 
../gentests/Marked1KTest/b5_10_0001_474.mtx 347.817 0.116105 1.59 
../gentests/Marked1KTest/b5_10_0001_475.mtx 343.445 0.113263 1.52 
../gentests/Marked1KTest/b5_10_0001_476.mtx 344.362 0.135 1.76 
../gentests/Marked1KTest/b5_10_0001_477.mtx 349.721 0.120053 1.71 
../gentests/Marked1KTest/b5_10_0001_478.mtx 352.628 0.117842 1.69 
../gentests/Marked1KTest/b5_10_0001_479.mtx 341.903 0.126632 1.62 
../gentests/Marked1KTest/b5_10_0001_480.mtx 330.054 0.108579 1.38 
../gentests/Marked1KTest/b5_10_0001_481.mtx 342.591 0.125684 1.69 
../gentests/Marked1KTest/b5_10_0001_482.mtx 381.164 0.202105 2.93 
../gentests/Marked1KTest/b5_10_0001_483.mtx 404.635 0.220737 3.77 
../gentests/Marked1KTest/b5_10_0001_484.mtx 336.647 0.115053 1.46 
../gentests/Marked1KTest/b5_10_0001_485.mtx 351.014 0.111842 1.55 
../gentests/Marked1KTest/b5_10_0001_486.mtx 348.72 0.118526 1.49 
../gentests/Marked1KTest/b5_10_0001_487.mtx 316.462 0.0943158 1.19 
../gentests/Marked1KTest/b5_10_0001_488.mtx 362.86 0.150842 1.96 
../gentests/Marked1KTest/b5_10_0001_489.mtx 369.806 0.159947 2.35 
../gentests/Marked1KTest/b5_10_0001_490.mtx 370.827 0.153421 2.09 
../gentests/Marked1KTest/b5_10_0001_491.mtx 321.172 0.098 1.26 
../gentests/Marked1KTest/b5_10_0001_492.mtx 345.328 0.119421 1.65 
../gentests/Marked1KTest/b5_10_0001_493.mtx 387.269 0.194789 2.93 
../gentests/Marked1KTest/b5_10_0001_494.mtx 400.448 0.195789 3.23 
../gentests/Marked1KTest/b5_10_0001_495.mtx 334.037 0.103737 1.41 
../gentests/Marked1KTest/b5_10_0001_496.mtx 325.864 0.0962632 1.24 
../gentests/Marked1KTest/b5_10_0001_497.mtx 397.109 0.198316 3.27 
../gentests/Marked1KTest/b5_10_0001_498.mtx 366.106 0.142105 2.02 
../gentests/Marked1KTest/b5_10_0001_499.mtx 332.924 0.105737 1.34 
../gentests/Marked1KTest/b5_10_0001_500.mtx 352.62 0.124526 1.69 
../gentests/Marked1KTest/b5_10_0001_501.mtx 369.642 0.158211 2.18 
../gentests/Marked1KTest/b5_10_0001_502.mtx 332.192 0.114789 1.41 
../gentests/Marked1KTest/b5_10_0001_503.mtx 347.525 0.114105 1.51 
../gentests/Marked1KTest/b5_10_0001_504.mtx 358.391 0.112211 1.69 
../gentests/Marked1KTest/b5_10_0001_505.mtx 369.627 0.156105 2.29 
../gentests/Marked1KTest/b5_10_0001_506.mtx 364.312 0.145895 2.08 
../gentests/Marked1KTest/b5_10_0001_507.mtx 329.68 0.108316 1.43 
../gentests/Marked1KTest/b5_10_0001_508.mtx 360.158 0.116053 1.71 
../gentests/Marked1KTest/b5_10_0001_509.mtx 384.696 0.144263 2.31 
../gentests/Marked1KTest/b5_10_0001_510.mtx 352.987 0.126368 1.79 
../gentests/Marked1KTest/b5_10_0001_511.mtx 341.248 0.0988947 1.35 
../gentests/Marked1KTest/b5_10_0001_512.mtx 320.693 0.093421 1.18 
../gentests/Marked1KTest/b5_10_0001_513.mtx 343.391 0.109421 1.46 
../gentests/Marked1KTest/b5_10_0001_514.mtx 349.831 0.138053 1.65 
../gentests/Marked1KTest/b5_10_0001_515.mtx 353.961 0.128684 1.79 
../gentests/Marked1KTest/b5_10_0001_516.mtx 312.717 0.0901579 1.17 
../gentests/Marked1KTest/b5_10_0001_517.mtx 344.461 0.110368 1.57 
../gentests/Marked1KTest/b5_10_0001_518.mtx 336.379 0.122053 1.59 
../gentests/Marked1KTest/b5_10_0001_519.mtx 346.362 0.135579 1.73 
../gentests/Marked1KTest/b5_10_0001_520.mtx 362.935 0.144211 2.02 
../gentests/Marked1KTest/b5_10_0001_521.mtx 343.884 0.122 1.59 
../gentests/Marked1KTest/b5_10_0001_522.mtx 340.119 0.130211 1.63 
../gentests/Marked1KTest/b5_10_0001_523.mtx 342.918 0.113158 1.49 
../gentests/Marked1KTest/b5_10_0001_524.mtx 342.783 0.120474 1.56 
../gentests/Marked1KTest/b5_10_0001_525.mtx 349.384 0.122526 1.63 
../gentests/Marked1KTest/b5_10_0001_526.mtx 404.854 0.261 4.01 
../gentests/Marked1KTest/b5_10_0001_527.mtx 349.599 0.139526 1.91 
../gentests/Marked1KTest/b5_10_0001_528.mtx 351.167 0.139579 1.89 
../gentests/Marked1KTest/b5_10_0001_529.mtx 346.841 0.120105 1.51 
../gentests/Marked1KTest/b5_10_0001_530.mtx 367.416 0.116895 1.85 
../gentests/Marked1KTest/b5_10_0001_531.mtx 321.719 0.108211 1.27 
../gentests/Marked1KTest/b5_10_0001_532.mtx 385.933 0.164895 2.52 
../gentests/Marked1KTest/b5_10_0001_533.mtx 394.672 0.192526 2.76 
../gentests/Marked1KTest/b5_10_0001_534.mtx 356.445 0.116947 1.65 
../gentests/Marked1KTest/b5_10_0001_535.mtx 338.035 0.108316 1.38 
../gentests/Marked1KTest/b5_10_0001_536.mtx 338.94 0.110579 1.43 
../gentests/Marked1KTest/b5_10_0001_537.mtx 369.441 0.166368 2.53 
../gentests/Marked1KTest/b5_10_0001_538.mtx 342.392 0.107105 1.43 
../gentests/Marked1KTest/b5_10_0001_539.mtx 337.507 0.110895 1.41 
../gentests/Marked1KTest/b5_10_0001_540.mtx 335.222 0.117474 1.41 
../gentests/Marked1KTest/b5_10_0001_541.mtx 349.249 0.125842 1.71 
../gentests/Marked1KTest/b5_10_0001_542.mtx 340.966 0.101632 1.41 
../gentests/Marked1KTest/b5_10_0001_543.mtx 353.143 0.119947 1.71 
../gentests/Marked1KTest/b5_10_0001_544.mtx 380.753 0.182632 2.62 
../gentests/Marked1KTest/b5_10_0001_545.mtx 365.064 0.164789 2.31 
../gentests/Marked1KTest/b5_10_0001_546.mtx 333.783 0.0989474 1.32 
../gentests/Marked1KTest/b5_10_0001_547.mtx 374.678 0.171947 2.34 
../gentests/Marked1KTest/b5_10_0001_548.mtx 330.327 0.0986316 1.33 
../gentests/Marked1KTest/b5_10_0001_549.mtx 385.757 0.214474 3.02 
../gentests/Marked1KTest/b5_10_0001_550.mtx 373.056 0.140421 2.25 
../gentests/Marked1KTest/b5_10_0001_551.mtx 344.085 0.119579 1.54 
../gentests/Marked1KTest/b5_10_0001_552.mtx 342.931 0.112316 1.45 
../gentests/Marked1KTest/b5_10_0001_553.mtx 325.226 0.113684 1.32 
../gentests/Marked1KTest/b5_10_0001_554.mtx 358.03 0.137737 1.89 
../gentests/Marked1KTest/b5_10_0001_555.mtx 322.386 0.0875789 1.17 
../gentests/Marked1KTest/b5_10_0001_556.mtx 368.762 0.159158 2.22 
../gentests/Marked1KTest/b5_10_0001_557.mtx 357.053 0.118158 1.77 
../gentests/Marked1KTest/b5_10_0001_558.mtx 321.779 0.0865263 1.11 
../gentests/Marked1KTest/b5_10_0001_559.mtx 335.733 0.118632 1.59 
../gentests/Marked1KTest/b5_10_0001_560.mtx 350.358 0.137316 1.77 
../gentests/Marked1KTest/b5_10_0001_561.mtx 327.014 0.0925789 1.18 
../gentests/Marked1KTest/b5_10_0001_562.mtx 398.612 0.194053 3.36 
../gentests/Marked1KTest/b5_10_0001_563.mtx 377.515 0.165895 2.4 
../gentests/Marked1KTest/b5_10_0001_564.mtx 322.321 0.104316 1.27 
../gentests/Marked1KTest/b5_10_0001_565.mtx 357.205 0.127632 1.89 
../gentests/Marked1KTest/b5_10_0001_566.mtx 350.185 0.126158 1.67 
../gentests/Marked1KTest/b5_10_0001_567.mtx 342.236 0.112632 1.49 
../gentests/Marked1KTest/b5_10_0001_568.mtx 341.518 0.107053 1.53 
../gentests/Marked1KTest/b5_10_0001_569.mtx 350.91 0.119789 1.64 
../gentests/Marked1KTest/b5_10_0001_570.mtx 369.349 0.123053 2.26 
../gentests/Marked1KTest/b5_10_0001_571.mtx 336.743 0.119105 1.53 
../gentests/Marked1KTest/b5_10_0001_572.mtx 350.585 0.116474 1.64 
../gentests/Marked1KTest/b5_10_0001_573.mtx 339.713 0.105474 1.36 
../gentests/Marked1KTest/b5_10_0001_574.mtx 328.31 0.0927368 1.21 
../gentests/Marked1KTest/b5_10_0001_575.mtx 339.676 0.106 1.51 
../gentests/Marked1KTest/b5_10_0001_576.mtx 356.404 0.120737 1.63 
../gentests/Marked1KTest/b5_10_0001_577.mtx 351.615 0.112737 1.72 
../gentests/Marked1KTest/b5_10_0001_578.mtx 339.402 0.117211 1.59 
../gentests/Marked1KTest/b5_10_0001_579.mtx 312.975 0.0797895 1.02 
../gentests/Marked1KTest/b5_10_0001_580.mtx 353.343 0.118 1.74 
../gentests/Marked1KTest/b5_10_0001_581.mtx 337.806 0.120947 1.47 
../gentests/Marked1KTest/b5_10_0001_582.mtx 355.034 0.127842 1.78 
../gentests/Marked1KTest/b5_10_0001_583.mtx 312.878 0.082421 1.02 
../gentests/Marked1KTest/b5_10_0001_584.mtx 341.226 0.108474 1.43 
../gentests/Marked1KTest/b5_10_0001_585.mtx 340.239 0.116737 1.51 
../gentests/Marked1KTest/b5_10_0001_586.mtx 371.801 0.135684 1.98 
../gentests/Marked1KTest/b5_10_0001_587.mtx 377.301 0.171737 2.69 
../gentests/Marked1KTest/b5_10_0001_588.mtx 336.914 0.108947 1.45 
../gentests/Marked1KTest/b5_10_0001_589.mtx 329.493 0.114053 1.5 
../gentests/Marked1KTest/b5_10_0001_590.mtx 398.542 0.231895 3.57 
../gentests/Marked1KTest/b5_10_0001_591.mtx 381.246 0.166579 2.42 
../gentests/Marked1KTest/b5_10_0001_592.mtx 362.863 0.148105 2.06 
../gentests/Marked1KTest/b5_10_0001_593.mtx 342.922 0.109421 1.5 
../gentests/Marked1KTest/b5_10_0001_594.mtx 370.358 0.141 1.98 
../gentests/Marked1KTest/b5_10_0001_595.mtx 371.95 0.149947 2.53 
../gentests/Marked1KTest/b5_10_0001_596.mtx 332.384 0.110947 1.48 
../gentests/Marked1KTest/b5_10_0001_597.mtx 340.483 0.115211 1.43 
../gentests/Marked1KTest/b5_10_0001_598.mtx 396.331 0.227947 3.3 
../gentests/Marked1KTest/b5_10_0001_599.mtx 342.178 0.116263 1.52 
../gentests/Marked1KTest/b5_10_0001_600.mtx 397.661 0.232579 3.37 
../gentests/Marked1KTest/b5_10_0001_601.mtx 368.745 0.158368 2.13 
../gentests/Marked1KTest/b5_10_0001_602.mtx 371.851 0.164053 2.57 
../gentests/Marked1KTest/b5_10_0001_603.mtx 335.466 0.105 1.47 
../gentests/Marked1KTest/b5_10_0001_604.mtx 354.846 0.118263 1.73 
../gentests/Marked1KTest/b5_10_0001_605.mtx 336.734 0.108579 1.37 
../gentests/Marked1KTest/b5_10_0001_606.mtx 362.068 0.133632 1.87 
../gentests/Marked1KTest/b5_10_0001_607.mtx 329.819 0.102842 1.36 
../gentests/Marked1KTest/b5_10_0001_608.mtx 372.123 0.154158 2.17 
../gentests/Marked1KTest/b5_10_0001_609.mtx 342.801 0.110105 1.43 
../gentests/Marked1KTest/b5_10_0001_610.mtx 373.001 0.158737 2.44 
../gentests/Marked1KTest/b5_10_0001_611.mtx 358.846 0.133526 1.78 
../gentests/Marked1KTest/b5_10_0001_612.mtx 340.383 0.119053 1.46 
../gentests/Marked1KTest/b5_10_0001_613.mtx 345.044 0.116579 1.55 
../gentests/Marked1KTest/b5_10_0001_614.mtx 342.171 0.128053 1.63 
../gentests/Marked1KTest/b5_10_0001_615.mtx 334.591 0.106368 1.38 
../gentests/Marked1KTest/b5_10_0001_616.mtx 334.577 0.0971053 1.26 
../gentests/Marked1KTest/b5_10_0001_617.mtx 340.209 0.111211 1.49 
../gentests/Marked1KTest/b5_10_0001_618.mtx 346.601 0.110895 1.48 
../gentests/Marked1KTest/b5_10_0001_619.mtx 342.875 0.110842 1.42 
../gentests/Marked1KTest/b5_10_0001_620.mtx 396.973 0.199421 3.14 
../gentests/Marked1KTest/b5_10_0001_621.mtx 320.636 0.0860526 1.11 
../gentests/Marked1KTest/b5_10_0001_622.mtx 344.857 0.118316 1.46 
../gentests/Marked1KTest/b5_10_0001_623.mtx 343.746 0.120316 1.72 
../gentests/Marked1KTest/b5_10_0001_624.mtx 356.967 0.125368 1.67 
../gentests/Marked1KTest/b5_10_0001_625.mtx 380.673 0.167842 2.38 
../gentests/Marked1KTest/b5_10_0001_626.mtx 334.411 0.111474 1.56 
../gentests/Marked1KTest/b5_10_0001_627.mtx 344.854 0.111421 1.47 
../gentests/Marked1KTest/b5_10_0001_628.mtx 385.195 0.184947 2.67 
../gentests/Marked1KTest/b5_10_0001_629.mtx 337.141 0.114947 1.49 
../gentests/Marked1KTest/b5_10_0001_630.mtx 348.208 0.119737 1.68 
../gentests/Marked1KTest/b5_10_0001_631.mtx 341.288 0.131316 1.62 
../gentests/Marked1KTest/b5_10_0001_632.mtx 420.021 0.293158 4.56 
../gentests/Marked1KTest/b5_10_0001_633.mtx 312.905 0.0836316 1.12 
../gentests/Marked1KTest/b5_10_0001_634.mtx 371.891 0.166895 2.36 
../gentests/Marked1KTest/b5_10_0001_635.mtx 326.698 0.112737 1.5 
../gentests/Marked1KTest/b5_10_0001_636.mtx 326.33 0.0916842 1.15 
../gentests/Marked1KTest/b5_10_0001_637.mtx 327.254 0.0994211 1.36 
../gentests/Marked1KTest/b5_10_0001_638.mtx 391.023 0.184211 3.13 
../gentests/Marked1KTest/b5_10_0001_639.mtx 400.647 0.215368 3.71 
../gentests/Marked1KTest/b5_10_0001_640.mtx 344.134 0.118684 1.62 
../gentests/Marked1KTest/b5_10_0001_641.mtx 361.97 0.139947 1.92 
../gentests/Marked1KTest/b5_10_0001_642.mtx 403.32 0.265421 3.9 
../gentests/Marked1KTest/b5_10_0001_643.mtx 371.465 0.134684 1.85 
../gentests/Marked1KTest/b5_10_0001_644.mtx 376.506 0.161316 2.48 
../gentests/Marked1KTest/b5_10_0001_645.mtx 409.621 0.249842 3.86 
../gentests/Marked1KTest/b5_10_0001_646.mtx 394.937 0.221368 3.46 
../gentests/Marked1KTest/b5_10_0001_647.mtx 341.099 0.112421 1.57 
../gentests/Marked1KTest/b5_10_0001_648.mtx 356.098 0.134789 1.81 
../gentests/Marked1KTest/b5_10_0001_649.mtx 394.717 0.183 3.28 
../gentests/Marked1KTest/b5_10_0001_650.mtx 348.481 0.126368 1.76 
../gentests/Marked1KTest/b5_10_0001_651.mtx 419.389 0.294316 4.82 
../gentests/Marked1KTest/b5_10_0001_652.mtx 322.699 0.0884211 1.17 
../gentests/Marked1KTest/b5_10_0001_653.mtx 349.007 0.117947 1.57 
../gentests/Marked1KTest/b5_10_0001_654.mtx 335.797 0.108474 1.47 
../gentests/Marked1KTest/b5_10_0001_655.mtx 410.33 0.220421 3.54 
../gentests/Marked1KTest/b5_10_0001_656.mtx 376.289 0.159474 2.29 
../gentests/Marked1KTest/b5_10_0001_657.mtx 400.96 0.258895 3.66 
../gentests/Marked1KTest/b5_10_0001_658.mtx 335.478 0.101526 1.3 
../gentests/Marked1KTest/b5_10_0001_659.mtx 355.892 0.133368 1.76 
../gentests/Marked1KTest/b5_10_0001_660.mtx 356.542 0.129895 1.75 
../gentests/Marked1KTest/b5_10_0001_661.mtx 352.732 0.134947 1.77 
../gentests/Marked1KTest/b5_10_0001_662.mtx 370.199 0.134789 1.89 
../gentests/Marked1KTest/b5_10_0001_663.mtx 341.217 0.102368 1.3 
../gentests/Marked1KTest/b5_10_0001_664.mtx 394.973 0.214316 3.03 
../gentests/Marked1KTest/b5_10_0001_665.mtx 365.748 0.132053 1.95 
../gentests/Marked1KTest/b5_10_0001_666.mtx 379.401 0.145737 2.38 
../gentests/Marked1KTest/b5_10_0001_667.mtx 337.115 0.117684 1.53 
../gentests/Marked1KTest/b5_10_0001_668.mtx 359.602 0.123 1.64 
../gentests/Marked1KTest/b5_10_0001_669.mtx 333.856 0.115 1.41 
../gentests/Marked1KTest/b5_10_0001_670.mtx 349.444 0.116263 1.5 
../gentests/Marked1KTest/b5_10_0001_671.mtx 359.793 0.145105 1.97 
../gentests/Marked1KTest/b5_10_0001_672.mtx 347.399 0.124211 1.79 
../gentests/Marked1KTest/b5_10_0001_673.mtx 366.728 0.164579 2.23 
../gentests/Marked1KTest/b5_10_0001_674.mtx 313.271 0.0864211 1.12 
../gentests/Marked1KTest/b5_10_0001_675.mtx 344.255 0.0995263 1.35 
../gentests/Marked1KTest/b5_10_0001_676.mtx 342.13 0.122421 1.68 
../gentests/Marked1KTest/b5_10_0001_677.mtx 340.169 0.109421 1.38 
../gentests/Marked1KTest/b5_10_0001_678.mtx 356.998 0.139842 1.86 
../gentests/Marked1KTest/b5_10_0001_679.mtx 331.707 0.105895 1.35 
